CustomerID,AccountBalance,LastLogin,Name,Age,Address,TransactionID,Amount,SuspiciousFlag
1229,7030.677982437504,2022-08-17,Customer 1229,18,Address 1229,269.0,56.27958729651075,0
1230,8998.83590895006,2022-08-18,Customer 1230,29,Address 1230,,,0
1231,1631.0607959675435,2022-08-19,Customer 1231,63,Address 1231,530.0,27.25454050385736,0
1232,8793.538025111497,2022-08-20,Customer 1232,18,Address 1232,943.0,34.06316109206354,0
1233,8198.17833915617,2022-08-21,Customer 1233,28,Address 1233,175.0,13.592210306686386,0
1233,8198.17833915617,2022-08-21,Customer 1233,28,Address 1233,305.0,79.21418526693257,0
1234,6737.496077516889,2022-08-22,Customer 1234,18,Address 1234,146.0,86.17240478756997,0
1234,6737.496077516889,2022-08-22,Customer 1234,18,Address 1234,636.0,81.49217872125034,0
1235,8688.505939677496,2022-08-23,Customer 1235,64,Address 1235,,,1
1236,3019.8479692278056,2022-08-24,Customer 1236,42,Address 1236,,,0
1237,5160.483332414382,2022-08-25,Customer 1237,32,Address 1237,201.0,78.69908198812801,0
1237,5160.483332414382,2022-08-25,Customer 1237,32,Address 1237,624.0,91.4805744361771,0
1238,8228.897853132457,2022-08-26,Customer 1238,38,Address 1238,46.0,79.35791579481321,0
1238,8228.897853132457,2022-08-26,Customer 1238,38,Address 1238,987.0,90.00558943683018,0
1239,8704.182255178053,2022-08-27,Customer 1239,40,Address 1239,171.0,16.468824479692067,0
1239,8704.182255178053,2022-08-27,Customer 1239,40,Address 1239,298.0,20.66255752728149,0
1239,8704.182255178053,2022-08-27,Customer 1239,40,Address 1239,610.0,90.60563652231846,0
1240,1883.4867347636705,2022-08-28,Customer 1240,43,Address 1240,121.0,32.34210737065556,0
1240,1883.4867347636705,2022-08-28,Customer 1240,43,Address 1240,448.0,62.874333971672,0
1241,4328.615683900618,2022-08-29,Customer 1241,18,Address 1241,,,0
1242,5765.640647310825,2022-08-30,Customer 1242,32,Address 1242,918.0,23.12363510526152,0
1243,3963.240753558349,2022-08-31,Customer 1243,44,Address 1243,,,0
1244,8723.861426511972,2022-09-01,Customer 1244,46,Address 1244,250.0,60.55808100557361,0
1244,8723.861426511972,2022-09-01,Customer 1244,46,Address 1244,398.0,40.36412587140183,0
1244,8723.861426511972,2022-09-01,Customer 1244,46,Address 1244,662.0,92.69624970525254,0
1244,8723.861426511972,2022-09-01,Customer 1244,46,Address 1244,807.0,51.93353981623281,0
1245,5446.396917088599,2022-09-02,Customer 1245,23,Address 1245,,,0
1246,5875.165205676576,2022-09-03,Customer 1246,34,Address 1246,,,0
1247,1616.6794272855673,2022-09-04,Customer 1247,20,Address 1247,,,0
1248,1227.438079705177,2022-09-05,Customer 1248,29,Address 1248,,,0
1249,5944.205812014155,2022-09-06,Customer 1249,26,Address 1249,866.0,34.44668007158171,0
1250,3882.14865990549,2022-09-07,Customer 1250,59,Address 1250,,,0
1251,1820.9385858995977,2022-09-08,Customer 1251,34,Address 1251,26.0,52.593928648769634,0
1252,9182.87387648701,2022-09-09,Customer 1252,53,Address 1252,746.0,24.962467028590897,0
1253,5185.762081850918,2022-09-10,Customer 1253,62,Address 1253,263.0,27.336940402644966,0
1254,9511.167077493918,2022-09-11,Customer 1254,31,Address 1254,,,0
1255,5672.324719130025,2022-09-12,Customer 1255,32,Address 1255,454.0,82.94038053812939,0
1256,3655.459640881648,2022-09-13,Customer 1256,42,Address 1256,,,0
1257,9886.830109952518,2022-09-14,Customer 1257,21,Address 1257,,,0
1258,6394.78057921385,2022-09-15,Customer 1258,28,Address 1258,,,0
1259,1633.9679361264257,2022-09-16,Customer 1259,40,Address 1259,,,0
1260,4878.415267175985,2022-09-17,Customer 1260,64,Address 1260,552.0,30.561099365798057,0
1261,3304.04386392018,2022-09-18,Customer 1261,52,Address 1261,,,0
1262,6439.676561470982,2022-09-19,Customer 1262,64,Address 1262,,,1
1263,3583.3826875795057,2022-09-20,Customer 1263,21,Address 1263,627.0,96.58421668519038,0
1263,3583.3826875795057,2022-09-20,Customer 1263,21,Address 1263,810.0,31.85157143386876,0
1264,6025.002661070012,2022-09-21,Customer 1264,23,Address 1264,360.0,41.70586082062327,0
1264,6025.002661070012,2022-09-21,Customer 1264,23,Address 1264,570.0,80.89642698729558,0
1265,7502.562160892314,2022-09-22,Customer 1265,47,Address 1265,515.0,25.03864028565554,0
1266,1773.8085062866285,2022-09-23,Customer 1266,50,Address 1266,457.0,73.61390202453833,0
1266,1773.8085062866285,2022-09-23,Customer 1266,50,Address 1266,508.0,14.139387559786153,0
1267,1771.5453784729784,2022-09-24,Customer 1267,60,Address 1267,,,0
1268,5840.971694574231,2022-09-25,Customer 1268,40,Address 1268,578.0,62.16550879121196,0
1269,9261.10996968282,2022-09-26,Customer 1269,34,Address 1269,748.0,97.69235336466316,0
1270,1937.6556106047944,2022-09-27,Customer 1270,23,Address 1270,,,0
1271,9084.791658545855,2022-09-28,Customer 1271,23,Address 1271,160.0,99.24329385724016,0
1272,5815.458023742309,2022-09-29,Customer 1272,48,Address 1272,368.0,39.31159079569777,0
1273,7120.616916284161,2022-09-30,Customer 1273,61,Address 1273,803.0,53.258294604800966,0
1274,4380.7372439306655,2022-10-01,Customer 1274,27,Address 1274,,,0
1275,7853.48731434184,2022-10-02,Customer 1275,23,Address 1275,330.0,95.76692181306092,0
1276,4961.926428913047,2022-10-03,Customer 1276,31,Address 1276,499.0,25.40830020808809,0
1276,4961.926428913047,2022-10-03,Customer 1276,31,Address 1276,667.0,77.68854755312054,0
1276,4961.926428913047,2022-10-03,Customer 1276,31,Address 1276,691.0,66.42078488287518,0
1277,5042.199848161743,2022-10-04,Customer 1277,22,Address 1277,94.0,79.77488953148558,0
1277,5042.199848161743,2022-10-04,Customer 1277,22,Address 1277,833.0,73.29570994113007,0
1278,8817.076405278305,2022-10-05,Customer 1278,40,Address 1278,,,0
1279,7156.870920112488,2022-10-06,Customer 1279,37,Address 1279,660.0,86.18244074893154,0
1280,8295.281557902284,2022-10-07,Customer 1280,60,Address 1280,336.0,64.2996060597047,0
1280,8295.281557902284,2022-10-07,Customer 1280,60,Address 1280,906.0,90.38789073571203,0
1281,3183.466494213557,2022-10-08,Customer 1281,33,Address 1281,199.0,60.700759795200256,0
1281,3183.466494213557,2022-10-08,Customer 1281,33,Address 1281,355.0,76.34999350541855,0
1282,7308.69730189397,2022-10-09,Customer 1282,39,Address 1282,418.0,14.19155734948768,0
1282,7308.69730189397,2022-10-09,Customer 1282,39,Address 1282,742.0,99.88740974312738,0
1283,9408.482074265525,2022-10-10,Customer 1283,63,Address 1283,461.0,27.578224851691395,0
1284,8776.832281830077,2022-10-11,Customer 1284,39,Address 1284,,,0
1285,6040.584196953391,2022-10-12,Customer 1285,47,Address 1285,362.0,71.7368591339746,0
1286,7665.932450291637,2022-10-13,Customer 1286,19,Address 1286,72.0,57.31615922446038,0
1286,7665.932450291637,2022-10-13,Customer 1286,19,Address 1286,351.0,28.343420494036856,0
1287,9561.510600327694,2022-10-14,Customer 1287,34,Address 1287,645.0,67.27985921251647,0
1288,8285.627884280206,2022-10-15,Customer 1288,46,Address 1288,,,0
1289,9393.91094329131,2022-10-16,Customer 1289,31,Address 1289,560.0,37.37105363161972,0
1289,9393.91094329131,2022-10-16,Customer 1289,31,Address 1289,607.0,58.881829218778016,0
1289,9393.91094329131,2022-10-16,Customer 1289,31,Address 1289,974.0,85.88659811810663,0
1290,6981.018223173132,2022-10-17,Customer 1290,37,Address 1290,,,0
1291,8103.607241394309,2022-10-18,Customer 1291,47,Address 1291,,,0
1292,5713.487344025388,2022-10-19,Customer 1292,33,Address 1292,221.0,53.84797949558436,0
1292,5713.487344025388,2022-10-19,Customer 1292,33,Address 1292,317.0,22.18984231519618,0
1293,3955.560715841445,2022-10-20,Customer 1293,51,Address 1293,428.0,11.567143945631798,0
1294,8869.154897467262,2022-10-21,Customer 1294,61,Address 1294,,,0
1295,5483.470359081937,2022-10-22,Customer 1295,60,Address 1295,506.0,81.71166645699894,0
1296,1364.6379176550022,2022-10-23,Customer 1296,28,Address 1296,842.0,41.8227353715044,0
1297,1825.42958256291,2022-10-24,Customer 1297,22,Address 1297,,,0
1298,8075.836473165969,2022-10-25,Customer 1298,40,Address 1298,,,0
1299,4661.555925923707,2022-10-26,Customer 1299,31,Address 1299,134.0,33.800957892074884,0
1299,4661.555925923707,2022-10-26,Customer 1299,31,Address 1299,587.0,72.41360119397154,0
1299,4661.555925923707,2022-10-26,Customer 1299,31,Address 1299,590.0,70.54331536441717,0
1300,2446.8989581877204,2022-10-27,Customer 1300,40,Address 1300,334.0,47.59519154883488,0
1301,3616.8383289524986,2022-10-28,Customer 1301,36,Address 1301,,,0
1302,2670.1130146853484,2022-10-29,Customer 1302,54,Address 1302,12.0,95.55400891993546,0
1303,6650.9563718712825,2022-10-30,Customer 1303,35,Address 1303,633.0,11.705082409397097,0
1304,9631.517578499512,2022-10-31,Customer 1304,62,Address 1304,420.0,79.33627628450796,0
1304,9631.517578499512,2022-10-31,Customer 1304,62,Address 1304,911.0,44.88713449114011,0
1305,4624.660778614991,2022-11-01,Customer 1305,23,Address 1305,310.0,76.94851055777721,0
1306,6703.589609817336,2022-11-02,Customer 1306,41,Address 1306,,,0
1307,8449.539575651721,2022-11-03,Customer 1307,31,Address 1307,557.0,66.24446927138561,0
1308,7152.198570835094,2022-11-04,Customer 1308,21,Address 1308,,,0
1309,6507.017839612834,2022-11-05,Customer 1309,39,Address 1309,644.0,73.44126228893867,0
1310,3339.5207338103605,2022-11-06,Customer 1310,43,Address 1310,,,0
1311,9253.478916937507,2022-11-07,Customer 1311,25,Address 1311,7.0,51.1470964781812,0
1311,9253.478916937507,2022-11-07,Customer 1311,25,Address 1311,151.0,46.265651867845264,0
1311,9253.478916937507,2022-11-07,Customer 1311,25,Address 1311,335.0,84.74839337828455,0
1311,9253.478916937507,2022-11-07,Customer 1311,25,Address 1311,376.0,30.412437389916438,0
1311,9253.478916937507,2022-11-07,Customer 1311,25,Address 1311,834.0,38.981553666269264,0
1312,6018.443646739725,2022-11-08,Customer 1312,26,Address 1312,989.0,20.443810594610373,0
1313,1147.714120819513,2022-11-09,Customer 1313,37,Address 1313,,,0
1314,2259.669630911289,2022-11-10,Customer 1314,29,Address 1314,,,0
1315,3432.0462856822232,2022-11-11,Customer 1315,51,Address 1315,476.0,54.66513489536387,0
1315,3432.0462856822232,2022-11-11,Customer 1315,51,Address 1315,592.0,57.87803871732218,0
1316,1538.0330397909063,2022-11-12,Customer 1316,41,Address 1316,253.0,52.32859080638063,0
1317,1892.6706040140757,2022-11-13,Customer 1317,25,Address 1317,,,0
1318,3354.518348759637,2022-11-14,Customer 1318,61,Address 1318,523.0,10.933045904656083,0
1319,5564.493480735172,2022-11-15,Customer 1319,38,Address 1319,893.0,31.218274539629405,0
1320,4674.919670572002,2022-11-16,Customer 1320,48,Address 1320,216.0,91.44727683785102,0
1321,2685.9423652780533,2022-11-17,Customer 1321,47,Address 1321,13.0,47.13851441157395,0
1321,2685.9423652780533,2022-11-17,Customer 1321,47,Address 1321,15.0,99.83263446243002,0
1322,9411.508716680992,2022-11-18,Customer 1322,29,Address 1322,82.0,38.43137755298227,0
1322,9411.508716680992,2022-11-18,Customer 1322,29,Address 1322,299.0,53.65543294021365,0
1322,9411.508716680992,2022-11-18,Customer 1322,29,Address 1322,676.0,26.700167800701976,0
1322,9411.508716680992,2022-11-18,Customer 1322,29,Address 1322,860.0,14.377501183070512,0
1322,9411.508716680992,2022-11-18,Customer 1322,29,Address 1322,905.0,64.09589461181153,0
1323,4057.2504064543577,2022-11-19,Customer 1323,35,Address 1323,,,0
1324,4823.210395722981,2022-11-20,Customer 1324,58,Address 1324,,,0
1325,2973.351695424102,2022-11-21,Customer 1325,51,Address 1325,,,0
1326,8118.858453741092,2022-11-22,Customer 1326,58,Address 1326,,,0
1327,9003.576373437358,2022-11-23,Customer 1327,21,Address 1327,,,0
1328,4443.037377459592,2022-11-24,Customer 1328,62,Address 1328,347.0,45.02844839488476,0
1328,4443.037377459592,2022-11-24,Customer 1328,62,Address 1328,819.0,80.55842031263705,0
1329,2502.3215286877157,2022-11-25,Customer 1329,64,Address 1329,,,0
1330,8773.956940488475,2022-11-26,Customer 1330,63,Address 1330,123.0,70.83894725546456,1
1330,8773.956940488475,2022-11-26,Customer 1330,63,Address 1330,442.0,92.38660636515849,1
1330,8773.956940488475,2022-11-26,Customer 1330,63,Address 1330,933.0,43.31408994984277,1
1331,1236.2190158414342,2022-11-27,Customer 1331,35,Address 1331,,,0
1332,9334.945165577934,2022-11-28,Customer 1332,25,Address 1332,,,0
1333,7966.000099499292,2022-11-29,Customer 1333,30,Address 1333,,,0
1334,4572.64687327948,2022-11-30,Customer 1334,41,Address 1334,916.0,56.376547151977306,0
1335,7820.488248483381,2022-12-01,Customer 1335,41,Address 1335,,,0
1336,9996.99152465927,2022-12-02,Customer 1336,42,Address 1336,60.0,82.91599923239106,0
1337,3742.585157359693,2022-12-03,Customer 1337,38,Address 1337,,,0
1338,8205.137272419448,2022-12-04,Customer 1338,19,Address 1338,,,0
1339,7374.113944470907,2022-12-05,Customer 1339,53,Address 1339,371.0,41.02830654379494,0
1340,7309.477444001682,2022-12-06,Customer 1340,43,Address 1340,595.0,14.71386198547468,0
1341,2757.6814095176514,2022-12-07,Customer 1341,24,Address 1341,,,0
1342,7906.121941801499,2022-12-08,Customer 1342,21,Address 1342,,,0
1343,8272.536631790612,2022-12-09,Customer 1343,48,Address 1343,495.0,32.92013195873318,0
1344,2880.835273899808,2022-12-10,Customer 1344,50,Address 1344,,,0
1345,7264.807041213747,2022-12-11,Customer 1345,52,Address 1345,53.0,42.08401695356378,0
1345,7264.807041213747,2022-12-11,Customer 1345,52,Address 1345,400.0,94.81678805829148,0
1345,7264.807041213747,2022-12-11,Customer 1345,52,Address 1345,957.0,13.131711320985104,0
1346,5760.88763144699,2022-12-12,Customer 1346,36,Address 1346,318.0,64.22877239230128,0
1347,8935.00714558585,2022-12-13,Customer 1347,20,Address 1347,9.0,37.182411723100415,0
1348,1599.2290316885878,2022-12-14,Customer 1348,41,Address 1348,724.0,13.471081558436213,0
1349,2342.1132011929494,2022-12-15,Customer 1349,18,Address 1349,,,0
1350,3431.9397182364382,2022-12-16,Customer 1350,49,Address 1350,410.0,25.0084947085094,0
1350,3431.9397182364382,2022-12-16,Customer 1350,49,Address 1350,942.0,12.611478926976906,0
1351,6685.598453640112,2022-12-17,Customer 1351,32,Address 1351,280.0,16.219860051456457,0
1351,6685.598453640112,2022-12-17,Customer 1351,32,Address 1351,588.0,74.32146924411033,0
1352,8130.737892776473,2022-12-18,Customer 1352,20,Address 1352,518.0,77.02315549089194,0
1353,6465.012383843875,2022-12-19,Customer 1353,18,Address 1353,,,0
1354,3903.794554497941,2022-12-20,Customer 1354,45,Address 1354,274.0,35.92410077105648,0
1355,5852.604765841323,2022-12-21,Customer 1355,43,Address 1355,,,0
1356,7927.594272471447,2022-12-22,Customer 1356,44,Address 1356,517.0,63.14752710370071,0
1356,7927.594272471447,2022-12-22,Customer 1356,44,Address 1356,852.0,64.40294608397701,0
1357,9999.776238940984,2022-12-23,Customer 1357,45,Address 1357,477.0,93.94593260347892,0
1358,7039.2748357039445,2022-12-24,Customer 1358,51,Address 1358,449.0,12.95472549914229,0
1359,8430.98651867882,2022-12-25,Customer 1359,53,Address 1359,107.0,58.084975288492096,0
1359,8430.98651867882,2022-12-25,Customer 1359,53,Address 1359,209.0,48.04486290773334,0
1359,8430.98651867882,2022-12-25,Customer 1359,53,Address 1359,239.0,53.97929249001216,0
1360,6839.033502010339,2022-12-26,Customer 1360,55,Address 1360,516.0,19.74409229922852,0
1361,6002.296192311586,2022-12-27,Customer 1361,30,Address 1361,,,0
1362,3006.706546679714,2022-12-28,Customer 1362,23,Address 1362,,,0
1363,4358.913754615865,2022-12-29,Customer 1363,30,Address 1363,,,0
1364,1742.3205375140014,2022-12-30,Customer 1364,47,Address 1364,,,0
1365,2249.6838410311507,2022-12-31,Customer 1365,49,Address 1365,170.0,27.459895442013668,1
1366,3069.6446371624597,2023-01-01,Customer 1366,45,Address 1366,732.0,50.90991296286472,0
1366,3069.6446371624597,2023-01-01,Customer 1366,45,Address 1366,786.0,27.48195585196696,0
1367,6381.958127861724,2023-01-02,Customer 1367,19,Address 1367,591.0,82.50807121975488,0
1367,6381.958127861724,2023-01-02,Customer 1367,19,Address 1367,649.0,85.17938662507261,0
1367,6381.958127861724,2023-01-02,Customer 1367,19,Address 1367,964.0,14.572576131898854,0
1368,8411.644415758685,2023-01-03,Customer 1368,19,Address 1368,729.0,31.367785962935866,0
1369,4345.58346570926,2023-01-04,Customer 1369,20,Address 1369,,,0
1370,1148.5081932446094,2023-01-05,Customer 1370,36,Address 1370,,,0
1371,3962.394107556964,2023-01-06,Customer 1371,40,Address 1371,,,0
1372,7351.151568616343,2023-01-07,Customer 1372,38,Address 1372,,,0
1373,1762.5299671176426,2023-01-08,Customer 1373,42,Address 1373,,,0
1374,2897.001043526318,2023-01-09,Customer 1374,47,Address 1374,52.0,90.81333790562653,0
1375,4545.98511221943,2023-01-10,Customer 1375,18,Address 1375,,,0
1376,5745.127918765053,2023-01-11,Customer 1376,53,Address 1376,441.0,59.292725283190485,0
1376,5745.127918765053,2023-01-11,Customer 1376,53,Address 1376,673.0,88.37478319965568,0
1376,5745.127918765053,2023-01-11,Customer 1376,53,Address 1376,877.0,77.26384488888628,0
1376,5745.127918765053,2023-01-11,Customer 1376,53,Address 1376,968.0,38.67638285599344,0
1377,7515.21069536373,2023-01-12,Customer 1377,46,Address 1377,195.0,60.1627950076116,0
1378,7949.837118979972,2023-01-13,Customer 1378,45,Address 1378,,,0
1379,4094.4055921236695,2023-01-14,Customer 1379,18,Address 1379,,,0
1380,1134.4490813008358,2023-01-15,Customer 1380,28,Address 1380,,,0
1381,4206.199489908408,2023-01-16,Customer 1381,58,Address 1381,219.0,26.705903742573543,0
1381,4206.199489908408,2023-01-16,Customer 1381,58,Address 1381,765.0,83.83365836596249,0
1382,2896.257873108053,2023-01-17,Customer 1382,40,Address 1382,343.0,99.61607032247228,0
1382,2896.257873108053,2023-01-17,Customer 1382,40,Address 1382,542.0,44.09464247346977,0
1383,4959.893505992729,2023-01-18,Customer 1383,36,Address 1383,,,0
1384,4085.4553254859,2023-01-19,Customer 1384,19,Address 1384,,,0
1385,4335.814031939231,2023-01-20,Customer 1385,36,Address 1385,626.0,25.5487291410875,0
1386,4904.703903424508,2023-01-21,Customer 1386,25,Address 1386,841.0,99.57766068025052,0
1387,2137.201056640595,2023-01-22,Customer 1387,31,Address 1387,218.0,84.03821814533373,1
1388,1887.5568535341745,2023-01-23,Customer 1388,49,Address 1388,,,0
1389,1815.8344067650537,2023-01-24,Customer 1389,61,Address 1389,426.0,54.95473462280644,0
1389,1815.8344067650537,2023-01-24,Customer 1389,61,Address 1389,896.0,23.030133714144085,0
1390,5388.326806663705,2023-01-25,Customer 1390,47,Address 1390,,,0
1391,5001.198481499966,2023-01-26,Customer 1391,56,Address 1391,,,0
1392,4900.652704449377,2023-01-27,Customer 1392,37,Address 1392,307.0,74.04598056616143,0
1393,3238.1840967641533,2023-01-28,Customer 1393,47,Address 1393,266.0,32.85924468136734,0
1393,3238.1840967641533,2023-01-28,Customer 1393,47,Address 1393,871.0,50.243254577059886,0
1394,1417.6911109990574,2023-01-29,Customer 1394,31,Address 1394,194.0,25.807626781009997,0
1395,4381.287524149841,2023-01-30,Customer 1395,32,Address 1395,229.0,26.44706544020341,1
1396,6020.821959253017,2023-01-31,Customer 1396,18,Address 1396,,,0
1397,9060.932373148074,2023-02-01,Customer 1397,35,Address 1397,382.0,16.55367815863712,0
1398,1617.125777271929,2023-02-02,Customer 1398,55,Address 1398,244.0,38.65841154384127,0
1399,9447.72949841338,2023-02-03,Customer 1399,18,Address 1399,630.0,52.32636056805466,0
1399,9447.72949841338,2023-02-03,Customer 1399,18,Address 1399,738.0,11.131439518619104,0
1399,9447.72949841338,2023-02-03,Customer 1399,18,Address 1399,759.0,60.53439196536471,0
1400,8314.951074449971,2023-02-04,Customer 1400,60,Address 1400,380.0,35.73345140902997,0
1401,9089.242962548122,2023-02-05,Customer 1401,25,Address 1401,719.0,76.25084286125376,0
1402,5768.284279330077,2023-02-06,Customer 1402,58,Address 1402,,,0
1403,3680.4052739190593,2023-02-07,Customer 1403,29,Address 1403,,,0
1404,2170.4292562886862,2023-02-08,Customer 1404,39,Address 1404,,,0
1405,9246.516979425342,2023-02-09,Customer 1405,59,Address 1405,58.0,13.081741283544147,0
1405,9246.516979425342,2023-02-09,Customer 1405,59,Address 1405,276.0,35.05265258366971,0
1405,9246.516979425342,2023-02-09,Customer 1405,59,Address 1405,497.0,69.39748498852232,0
1405,9246.516979425342,2023-02-09,Customer 1405,59,Address 1405,750.0,48.755442299879846,0
1406,6284.73966605261,2023-02-10,Customer 1406,56,Address 1406,251.0,38.533109535613626,0
1406,6284.73966605261,2023-02-10,Customer 1406,56,Address 1406,622.0,77.36867757108365,0
1406,6284.73966605261,2023-02-10,Customer 1406,56,Address 1406,883.0,63.53186105836484,0
1407,8827.782392877409,2023-02-11,Customer 1407,32,Address 1407,174.0,97.0655205171012,0
1408,1260.468403205637,2023-02-12,Customer 1408,27,Address 1408,,,0
1409,6615.496609251486,2023-02-13,Customer 1409,53,Address 1409,,,0
1410,2716.981163362165,2023-02-14,Customer 1410,25,Address 1410,717.0,43.09556665844332,0
1411,1290.3230591678546,2023-02-15,Customer 1411,19,Address 1411,996.0,19.87674987658153,0
1412,2730.960169902813,2023-02-16,Customer 1412,19,Address 1412,584.0,50.31919078514007,0
1413,1279.6715774788322,2023-02-17,Customer 1413,18,Address 1413,740.0,82.22250995908492,0
1414,2560.1203796381005,2023-02-18,Customer 1414,18,Address 1414,612.0,36.90222620760606,0
1415,9258.31269753691,2023-02-19,Customer 1415,57,Address 1415,50.0,61.35297940106928,0
1416,9375.112085436744,2023-02-20,Customer 1416,21,Address 1416,377.0,94.34946872070527,0
1417,1735.145764061658,2023-02-21,Customer 1417,30,Address 1417,460.0,83.69207703681916,0
1418,5724.611458231782,2023-02-22,Customer 1418,19,Address 1418,133.0,92.36972521780169,0
1418,5724.611458231782,2023-02-22,Customer 1418,19,Address 1418,813.0,68.65040463700079,0
1419,1069.8438676660203,2023-02-23,Customer 1419,28,Address 1419,812.0,28.032461086960588,0
1420,3497.3723928707614,2023-02-24,Customer 1420,42,Address 1420,,,0
1421,6341.743797005,2023-02-25,Customer 1421,41,Address 1421,980.0,59.3088667897494,0
1422,6987.997844391333,2023-02-26,Customer 1422,32,Address 1422,76.0,42.76855554669151,0
1422,6987.997844391333,2023-02-26,Customer 1422,32,Address 1422,172.0,95.81318706963296,0
1422,6987.997844391333,2023-02-26,Customer 1422,32,Address 1422,749.0,62.11099449245757,0
1423,7025.452026763664,2023-02-27,Customer 1423,40,Address 1423,117.0,43.7036374245612,0
1423,7025.452026763664,2023-02-27,Customer 1423,40,Address 1423,383.0,27.254337830091647,0
1423,7025.452026763664,2023-02-27,Customer 1423,40,Address 1423,880.0,95.2301527805285,0
1424,4344.549864306991,2023-02-28,Customer 1424,37,Address 1424,11.0,86.18094790838266,0
1424,4344.549864306991,2023-02-28,Customer 1424,37,Address 1424,364.0,61.1365320200304,0
1424,4344.549864306991,2023-02-28,Customer 1424,37,Address 1424,675.0,34.24003152150763,0
1424,4344.549864306991,2023-02-28,Customer 1424,37,Address 1424,701.0,39.79126316421227,0
1424,4344.549864306991,2023-02-28,Customer 1424,37,Address 1424,756.0,36.37560297945699,0
1424,4344.549864306991,2023-02-28,Customer 1424,37,Address 1424,900.0,36.87927531010898,0
1425,6441.933112929328,2023-03-01,Customer 1425,56,Address 1425,129.0,49.87286889896349,0
1425,6441.933112929328,2023-03-01,Customer 1425,56,Address 1425,535.0,42.02200366989237,0
1426,8890.749352374443,2023-03-02,Customer 1426,39,Address 1426,,,0
1427,6728.011182922345,2023-03-03,Customer 1427,37,Address 1427,369.0,70.5201057693231,0
1428,1106.441844366966,2023-03-04,Customer 1428,47,Address 1428,690.0,43.169543783855005,0
1429,8687.343482001097,2023-03-05,Customer 1429,33,Address 1429,800.0,74.2479445014433,0
1430,9318.929570456958,2023-03-06,Customer 1430,24,Address 1430,681.0,62.5699492545116,0
1431,6654.859401801859,2023-03-07,Customer 1431,24,Address 1431,,,0
1432,5930.219713566649,2023-03-08,Customer 1432,36,Address 1432,271.0,36.75441407266821,1
1433,6991.289066546222,2023-03-09,Customer 1433,55,Address 1433,268.0,26.619459510326152,0
1433,6991.289066546222,2023-03-09,Customer 1433,55,Address 1433,388.0,25.85006970131933,0
1433,6991.289066546222,2023-03-09,Customer 1433,55,Address 1433,888.0,74.06906245975239,0
1434,1696.8778839206364,2023-03-10,Customer 1434,19,Address 1434,344.0,84.49928399139073,0
1435,8804.517944437239,2023-03-11,Customer 1435,35,Address 1435,92.0,29.03410939854033,0
1436,1195.1031616865218,2023-03-12,Customer 1436,37,Address 1436,,,0
1437,3712.1659095755263,2023-03-13,Customer 1437,19,Address 1437,166.0,16.560396381973245,0
1437,3712.1659095755263,2023-03-13,Customer 1437,19,Address 1437,302.0,98.06620816132504,0
1437,3712.1659095755263,2023-03-13,Customer 1437,19,Address 1437,324.0,24.83845006368293,0
1438,1779.9867179354387,2023-03-14,Customer 1438,53,Address 1438,340.0,69.1723428057365,0
1438,1779.9867179354387,2023-03-14,Customer 1438,53,Address 1438,723.0,49.082009832494826,0
1439,8557.608088738338,2023-03-15,Customer 1439,47,Address 1439,189.0,63.75541221221678,0
1439,8557.608088738338,2023-03-15,Customer 1439,47,Address 1439,543.0,99.7753583900932,0
1440,3930.467974569421,2023-03-16,Customer 1440,23,Address 1440,345.0,37.87307960365036,0
1441,7268.827350334111,2023-03-17,Customer 1441,37,Address 1441,257.0,23.740319049622585,0
1441,7268.827350334111,2023-03-17,Customer 1441,37,Address 1441,500.0,67.29044394590485,0
1442,9760.428570811451,2023-03-18,Customer 1442,54,Address 1442,231.0,39.30443808666833,0
1443,1844.664300321249,2023-03-19,Customer 1443,48,Address 1443,,,0
1444,8224.607063095216,2023-03-20,Customer 1444,30,Address 1444,,,0
1445,6309.555056268914,2023-03-21,Customer 1445,28,Address 1445,,,0
1446,4115.306189001756,2023-03-22,Customer 1446,62,Address 1446,,,0
1447,8340.09554024021,2023-03-23,Customer 1447,25,Address 1447,,,0
1448,2782.5018293959497,2023-03-24,Customer 1448,25,Address 1448,,,0
1449,3495.320360122715,2023-03-25,Customer 1449,64,Address 1449,185.0,30.73140745162662,0
1450,5934.843809901671,2023-03-26,Customer 1450,50,Address 1450,,,0
1451,7428.180731172694,2023-03-27,Customer 1451,28,Address 1451,,,0
1452,8966.316421620846,2023-03-28,Customer 1452,38,Address 1452,,,0
1453,9010.790186113229,2023-03-29,Customer 1453,37,Address 1453,,,0
1454,8478.78350241306,2023-03-30,Customer 1454,33,Address 1454,849.0,81.16725920824848,0
1455,3227.699686241868,2023-03-31,Customer 1455,39,Address 1455,264.0,31.305825185224148,0
1455,3227.699686241868,2023-03-31,Customer 1455,39,Address 1455,685.0,94.33750212155311,0
1456,1551.8099413958505,2023-04-01,Customer 1456,47,Address 1456,,,0
1457,5282.72519405666,2023-04-02,Customer 1457,38,Address 1457,,,1
1458,8017.715824154072,2023-04-03,Customer 1458,35,Address 1458,131.0,75.99253650342669,0
1459,7225.47289235217,2023-04-04,Customer 1459,49,Address 1459,,,0
1460,5363.917913443514,2023-04-05,Customer 1460,29,Address 1460,546.0,12.301068214462283,0
1461,4313.373717472619,2023-04-06,Customer 1461,46,Address 1461,,,0
